agent_id,t_step,key,value
env,0,pubs,"{'The awesome street #0': {'closing_time': 39, 'type': 'street', 'price': 4, 'occupancy': 0, 'name': 'The awesome street #0', 'opening_time': 1, 'capacity': 10000, 'open': False, 'entry': 0}, 'The awesome pub #0': {'closing_time': 21, 'type': 'pub', 'price': 7, 'occupancy': 0, 'name': 'The awesome pub #0', 'opening_time': 1, 'capacity': 108.06934464632221, 'open': False, 'entry': 0}, 'The awesome disco #1': {'closing_time': 34, 'type': 'disco', 'price': 8, 'occupancy': 0, 'name': 'The awesome disco #1', 'opening_time': 10, 'capacity': 1238.4374706126875, 'open': False, 'entry': 18}, 'The awesome disco #0': {'closing_time': 33, 'type': 'disco', 'price': 11, 'occupancy': 0, 'name': 'The awesome disco #0', 'opening_time': 10, 'capacity': 884.2557868873976, 'open': False, 'entry': 18}, 'The awesome pub #3': {'closing_time': 22, 'type': 'pub', 'price': 6, 'occupancy': 0, 'name': 'The awesome pub #3', 'opening_time': 1, 'capacity': 108.62259953803587, 'open': False, 'entry': 0}, 'The awesome pub #1': {'closing_time': 24, 'type': 'pub', 'price': 5, 'occupancy': 0, 'name': 'The awesome pub #1', 'opening_time': 1, 'capacity': 125.66345881063425, 'open': False, 'entry': 0}, 'The awesome street #1': {'closing_time': 39, 'type': 'street', 'price': 2, 'occupancy': 0, 'name': 'The awesome street #1', 'opening_time': 1, 'capacity': 10000, 'open': False, 'entry': 0}, 'The awesome pub #2': {'closing_time': 20, 'type': 'pub', 'price': 6, 'occupancy': 0, 'name': 'The awesome pub #2', 'opening_time': 1, 'capacity': 124.37521481884029, 'open': False, 'entry': 0}, 'The awesome pub #4': {'closing_time': 21, 'type': 'pub', 'price': 6, 'occupancy': 0, 'name': 'The awesome pub #4', 'opening_time': 1, 'capacity': 126.6745705908108, 'open': False, 'entry': 0}}"
env,0,SEED,NoneMalasana_20_trial_0
Police,0,id,patrol
0,0,prob_fight,0
0,0,num_of_fights,0
0,0,pub,
0,0,drunk,False
0,0,num_of_changes,0
0,0,in_a_group,False
0,0,going_out_time,10
0,0,pints,0
0,0,group_size,0
0,0,prob_change_bar,0.2
0,0,intoxicated,False
0,0,age,20
0,0,in_a_fight,False
0,0,prob_drink,0.5
0,0,is_leader,False
0,0,gender,male
1,0,prob_fight,0
1,0,num_of_fights,0
1,0,pub,
1,0,drunk,False
1,0,num_of_changes,0
1,0,in_a_group,False
1,0,going_out_time,10
1,0,pints,0
1,0,group_size,0
1,0,prob_change_bar,0.2
1,0,intoxicated,False
1,0,age,20
1,0,in_a_fight,False
1,0,prob_drink,0.5
1,0,is_leader,False
1,0,gender,male
2,0,prob_fight,0
2,0,num_of_fights,0
2,0,pub,
2,0,drunk,False
2,0,num_of_changes,0
2,0,in_a_group,False
2,0,going_out_time,10
2,0,pints,0
2,0,group_size,0
2,0,prob_change_bar,0.2
2,0,intoxicated,False
2,0,age,15
2,0,in_a_fight,False
2,0,prob_drink,0.4
2,0,is_leader,False
2,0,gender,female
3,0,prob_fight,0
3,0,num_of_fights,0
3,0,pub,
3,0,drunk,False
3,0,num_of_changes,0
3,0,in_a_group,False
3,0,going_out_time,10
3,0,pints,0
3,0,group_size,0
3,0,prob_change_bar,0.2
3,0,intoxicated,False
3,0,age,20
3,0,in_a_fight,False
3,0,prob_drink,0.4
3,0,is_leader,False
3,0,gender,female
4,0,prob_fight,0
4,0,num_of_fights,0
4,0,pub,
4,0,drunk,False
4,0,num_of_changes,0
4,0,in_a_group,False
4,0,going_out_time,10
4,0,pints,0
4,0,group_size,0
4,0,prob_change_bar,0.2
4,0,intoxicated,False
4,0,age,20
4,0,in_a_fight,False
4,0,prob_drink,0.4
4,0,is_leader,False
4,0,gender,female
5,0,prob_fight,0
5,0,num_of_fights,0
5,0,pub,
5,0,drunk,False
5,0,num_of_changes,0
5,0,in_a_group,False
5,0,going_out_time,10
5,0,pints,0
5,0,group_size,0
5,0,prob_change_bar,0.2
5,0,intoxicated,False
5,0,age,20
5,0,in_a_fight,False
5,0,prob_drink,0.5
5,0,is_leader,False
5,0,gender,male
6,0,prob_fight,0
6,0,num_of_fights,0
6,0,pub,
6,0,drunk,False
6,0,num_of_changes,0
6,0,in_a_group,False
6,0,going_out_time,10
6,0,pints,0
6,0,group_size,0
6,0,prob_change_bar,0.2
6,0,intoxicated,False
6,0,age,20
6,0,in_a_fight,False
6,0,prob_drink,0.5
6,0,is_leader,False
6,0,gender,male
7,0,prob_fight,0
7,0,num_of_fights,0
7,0,pub,
7,0,drunk,False
7,0,num_of_changes,0
7,0,in_a_group,False
7,0,going_out_time,10
7,0,pints,0
7,0,group_size,0
7,0,prob_change_bar,0.2
7,0,intoxicated,False
7,0,age,15
7,0,in_a_fight,False
7,0,prob_drink,0.5
7,0,is_leader,False
7,0,gender,male
8,0,prob_fight,0
8,0,num_of_fights,0
8,0,pub,
8,0,drunk,False
8,0,num_of_changes,0
8,0,in_a_group,False
8,0,going_out_time,10
8,0,pints,0
8,0,group_size,0
8,0,prob_change_bar,0.2
8,0,intoxicated,False
8,0,age,25
8,0,in_a_fight,False
8,0,prob_drink,0.4
8,0,is_leader,False
8,0,gender,female
9,0,prob_fight,0
9,0,num_of_fights,0
9,0,pub,
9,0,drunk,False
9,0,num_of_changes,0
9,0,in_a_group,False
9,0,going_out_time,10
9,0,pints,0
9,0,group_size,0
9,0,prob_change_bar,0.2
9,0,intoxicated,False
9,0,age,25
9,0,in_a_fight,False
9,0,prob_drink,0.4
9,0,is_leader,False
9,0,gender,male
10,0,prob_fight,0
10,0,num_of_fights,0
10,0,pub,
10,0,drunk,False
10,0,num_of_changes,0
10,0,in_a_group,False
10,0,going_out_time,10
10,0,pints,0
10,0,group_size,0
10,0,prob_change_bar,0.2
10,0,intoxicated,False
10,0,age,20
10,0,in_a_fight,False
10,0,prob_drink,0.4
10,0,is_leader,False
10,0,gender,female
11,0,prob_fight,0
11,0,num_of_fights,0
11,0,pub,
11,0,drunk,False
11,0,num_of_changes,0
11,0,in_a_group,False
11,0,going_out_time,10
11,0,pints,0
11,0,group_size,0
11,0,prob_change_bar,0.2
11,0,intoxicated,False
11,0,age,20
11,0,in_a_fight,False
11,0,prob_drink,0.4
11,0,is_leader,False
11,0,gender,female
12,0,prob_fight,0
12,0,num_of_fights,0
12,0,pub,
12,0,drunk,False
12,0,num_of_changes,0
12,0,in_a_group,False
12,0,going_out_time,10
12,0,pints,0
12,0,group_size,0
12,0,prob_change_bar,0.2
12,0,intoxicated,False
12,0,age,15
12,0,in_a_fight,False
12,0,prob_drink,0.4
12,0,is_leader,False
12,0,gender,female
13,0,prob_fight,0
13,0,num_of_fights,0
13,0,pub,
13,0,drunk,False
13,0,num_of_changes,0
13,0,in_a_group,False
13,0,going_out_time,10
13,0,pints,0
13,0,group_size,0
13,0,prob_change_bar,0.2
13,0,intoxicated,False
13,0,age,15
13,0,in_a_fight,False
13,0,prob_drink,0.4
13,0,is_leader,False
13,0,gender,female
14,0,prob_fight,0
14,0,num_of_fights,0
14,0,pub,
14,0,drunk,False
14,0,num_of_changes,0
14,0,in_a_group,False
14,0,going_out_time,10
14,0,pints,0
14,0,group_size,0
14,0,prob_change_bar,0.2
14,0,intoxicated,False
14,0,age,20
14,0,in_a_fight,False
14,0,prob_drink,0.4
14,0,is_leader,False
14,0,gender,female
15,0,prob_fight,0
15,0,num_of_fights,0
15,0,pub,
15,0,drunk,False
15,0,num_of_changes,0
15,0,in_a_group,False
15,0,going_out_time,10
15,0,pints,0
15,0,group_size,0
15,0,prob_change_bar,0.2
15,0,intoxicated,False
15,0,age,20
15,0,in_a_fight,False
15,0,prob_drink,0.4
15,0,is_leader,False
15,0,gender,female
16,0,prob_fight,0
16,0,num_of_fights,0
16,0,pub,
16,0,drunk,False
16,0,num_of_changes,0
16,0,in_a_group,False
16,0,going_out_time,10
16,0,pints,0
16,0,group_size,0
16,0,prob_change_bar,0.2
16,0,intoxicated,False
16,0,age,15
16,0,in_a_fight,False
16,0,prob_drink,0.5
16,0,is_leader,False
16,0,gender,male
17,0,prob_fight,0
17,0,num_of_fights,0
17,0,pub,
17,0,drunk,False
17,0,num_of_changes,0
17,0,in_a_group,False
17,0,going_out_time,10
17,0,pints,0
17,0,group_size,0
17,0,prob_change_bar,0.2
17,0,intoxicated,False
17,0,age,25
17,0,in_a_fight,False
17,0,prob_drink,0.4
17,0,is_leader,False
17,0,gender,female
18,0,prob_fight,0
18,0,num_of_fights,0
18,0,pub,
18,0,drunk,False
18,0,num_of_changes,0
18,0,in_a_group,False
18,0,going_out_time,10
18,0,pints,0
18,0,group_size,0
18,0,prob_change_bar,0.2
18,0,intoxicated,False
18,0,age,25
18,0,in_a_fight,False
18,0,prob_drink,0.4
18,0,is_leader,False
18,0,gender,male
19,0,prob_fight,0
19,0,num_of_fights,0
19,0,pub,
19,0,drunk,False
19,0,num_of_changes,0
19,0,in_a_group,False
19,0,going_out_time,10
19,0,pints,0
19,0,group_size,0
19,0,prob_change_bar,0.2
19,0,intoxicated,False
19,0,age,20
19,0,in_a_fight,False
19,0,prob_drink,0.4
19,0,is_leader,False
19,0,gender,female
20,0,prob_fight,0
20,0,num_of_fights,0
20,0,pub,
20,0,drunk,False
20,0,num_of_changes,0
20,0,in_a_group,False
20,0,going_out_time,10
20,0,pints,0
20,0,group_size,0
20,0,prob_change_bar,0.2
20,0,intoxicated,False
20,0,age,20
20,0,in_a_fight,False
20,0,prob_drink,0.4
20,0,is_leader,False
20,0,gender,female
21,0,prob_fight,0
21,0,num_of_fights,0
21,0,pub,
21,0,drunk,False
21,0,num_of_changes,0
21,0,in_a_group,False
21,0,going_out_time,10
21,0,pints,0
21,0,group_size,0
21,0,prob_change_bar,0.2
21,0,intoxicated,False
21,0,age,15
21,0,in_a_fight,False
21,0,prob_drink,0.4
21,0,is_leader,False
21,0,gender,female
22,0,prob_fight,0
22,0,num_of_fights,0
22,0,pub,
22,0,drunk,False
22,0,num_of_changes,0
22,0,in_a_group,False
22,0,going_out_time,10
22,0,pints,0
22,0,group_size,0
22,0,prob_change_bar,0.2
22,0,intoxicated,False
22,0,age,20
22,0,in_a_fight,False
22,0,prob_drink,0.5
22,0,is_leader,False
22,0,gender,male
23,0,prob_fight,0
23,0,num_of_fights,0
23,0,pub,
23,0,drunk,False
23,0,num_of_changes,0
23,0,in_a_group,False
23,0,going_out_time,10
23,0,pints,0
23,0,group_size,0
23,0,prob_change_bar,0.2
23,0,intoxicated,False
23,0,age,20
23,0,in_a_fight,False
23,0,prob_drink,0.5
23,0,is_leader,False
23,0,gender,male
24,0,prob_fight,0
24,0,num_of_fights,0
24,0,pub,
24,0,drunk,False
24,0,num_of_changes,0
24,0,in_a_group,False
24,0,going_out_time,10
24,0,pints,0
24,0,group_size,0
24,0,prob_change_bar,0.2
24,0,intoxicated,False
24,0,age,15
24,0,in_a_fight,False
24,0,prob_drink,0.5
24,0,is_leader,False
24,0,gender,male
25,0,prob_fight,0
25,0,num_of_fights,0
25,0,pub,
25,0,drunk,False
25,0,num_of_changes,0
25,0,in_a_group,False
25,0,going_out_time,10
25,0,pints,0
25,0,group_size,0
25,0,prob_change_bar,0.2
25,0,intoxicated,False
25,0,age,25
25,0,in_a_fight,False
25,0,prob_drink,0.4
25,0,is_leader,False
25,0,gender,male
26,0,prob_fight,0
26,0,num_of_fights,0
26,0,pub,
26,0,drunk,False
26,0,num_of_changes,0
26,0,in_a_group,False
26,0,going_out_time,10
26,0,pints,0
26,0,group_size,0
26,0,prob_change_bar,0.2
26,0,intoxicated,False
26,0,age,20
26,0,in_a_fight,False
26,0,prob_drink,0.4
26,0,is_leader,False
26,0,gender,female
27,0,prob_fight,0
27,0,num_of_fights,0
27,0,pub,
27,0,drunk,False
27,0,num_of_changes,0
27,0,in_a_group,False
27,0,going_out_time,10
27,0,pints,0
27,0,group_size,0
27,0,prob_change_bar,0.2
27,0,intoxicated,False
27,0,age,15
27,0,in_a_fight,False
27,0,prob_drink,0.4
27,0,is_leader,False
27,0,gender,female
28,0,prob_fight,0
28,0,num_of_fights,0
28,0,pub,
28,0,drunk,False
28,0,num_of_changes,0
28,0,in_a_group,False
28,0,going_out_time,10
28,0,pints,0
28,0,group_size,0
28,0,prob_change_bar,0.2
28,0,intoxicated,False
28,0,age,15
28,0,in_a_fight,False
28,0,prob_drink,0.5
28,0,is_leader,False
28,0,gender,male
29,0,prob_fight,0
29,0,num_of_fights,0
29,0,pub,
29,0,drunk,False
29,0,num_of_changes,0
29,0,in_a_group,False
29,0,going_out_time,10
29,0,pints,0
29,0,group_size,0
29,0,prob_change_bar,0.2
29,0,intoxicated,False
29,0,age,15
29,0,in_a_fight,False
29,0,prob_drink,0.5
29,0,is_leader,False
29,0,gender,male
30,0,prob_fight,0
30,0,num_of_fights,0
30,0,pub,
30,0,drunk,False
30,0,num_of_changes,0
30,0,in_a_group,False
30,0,going_out_time,10
30,0,pints,0
30,0,group_size,0
30,0,prob_change_bar,0.2
30,0,intoxicated,False
30,0,age,25
30,0,in_a_fight,False
30,0,prob_drink,0.4
30,0,is_leader,False
30,0,gender,male
31,0,prob_fight,0
31,0,num_of_fights,0
31,0,pub,
31,0,drunk,False
31,0,num_of_changes,0
31,0,in_a_group,False
31,0,going_out_time,10
31,0,pints,0
31,0,group_size,0
31,0,prob_change_bar,0.2
31,0,intoxicated,False
31,0,age,20
31,0,in_a_fight,False
31,0,prob_drink,0.5
31,0,is_leader,False
31,0,gender,male
32,0,prob_fight,0
32,0,num_of_fights,0
32,0,pub,
32,0,drunk,False
32,0,num_of_changes,0
32,0,in_a_group,False
32,0,going_out_time,10
32,0,pints,0
32,0,group_size,0
32,0,prob_change_bar,0.2
32,0,intoxicated,False
32,0,age,25
32,0,in_a_fight,False
32,0,prob_drink,0.4
32,0,is_leader,False
32,0,gender,female
33,0,prob_fight,0
33,0,num_of_fights,0
33,0,pub,
33,0,drunk,False
33,0,num_of_changes,0
33,0,in_a_group,False
33,0,going_out_time,10
33,0,pints,0
33,0,group_size,0
33,0,prob_change_bar,0.2
33,0,intoxicated,False
33,0,age,15
33,0,in_a_fight,False
33,0,prob_drink,0.4
33,0,is_leader,False
33,0,gender,female
34,0,prob_fight,0
34,0,num_of_fights,0
34,0,pub,
34,0,drunk,False
34,0,num_of_changes,0
34,0,in_a_group,False
34,0,going_out_time,10
34,0,pints,0
34,0,group_size,0
34,0,prob_change_bar,0.2
34,0,intoxicated,False
34,0,age,25
34,0,in_a_fight,False
34,0,prob_drink,0.4
34,0,is_leader,False
34,0,gender,male
35,0,prob_fight,0
35,0,num_of_fights,0
35,0,pub,
35,0,drunk,False
35,0,num_of_changes,0
35,0,in_a_group,False
35,0,going_out_time,10
35,0,pints,0
35,0,group_size,0
35,0,prob_change_bar,0.2
35,0,intoxicated,False
35,0,age,25
35,0,in_a_fight,False
35,0,prob_drink,0.4
35,0,is_leader,False
35,0,gender,female
36,0,prob_fight,0
36,0,num_of_fights,0
36,0,pub,
36,0,drunk,False
36,0,num_of_changes,0
36,0,in_a_group,False
36,0,going_out_time,10
36,0,pints,0
36,0,group_size,0
36,0,prob_change_bar,0.2
36,0,intoxicated,False
36,0,age,25
36,0,in_a_fight,False
36,0,prob_drink,0.4
36,0,is_leader,False
36,0,gender,male
37,0,prob_fight,0
37,0,num_of_fights,0
37,0,pub,
37,0,drunk,False
37,0,num_of_changes,0
37,0,in_a_group,False
37,0,going_out_time,10
37,0,pints,0
37,0,group_size,0
37,0,prob_change_bar,0.2
37,0,intoxicated,False
37,0,age,20
37,0,in_a_fight,False
37,0,prob_drink,0.5
37,0,is_leader,False
37,0,gender,male
38,0,prob_fight,0
38,0,num_of_fights,0
38,0,pub,
38,0,drunk,False
38,0,num_of_changes,0
38,0,in_a_group,False
38,0,going_out_time,10
38,0,pints,0
38,0,group_size,0
38,0,prob_change_bar,0.2
38,0,intoxicated,False
38,0,age,20
38,0,in_a_fight,False
38,0,prob_drink,0.4
38,0,is_leader,False
38,0,gender,female
39,0,prob_fight,0
39,0,num_of_fights,0
39,0,pub,
39,0,drunk,False
39,0,num_of_changes,0
39,0,in_a_group,False
39,0,going_out_time,10
39,0,pints,0
39,0,group_size,0
39,0,prob_change_bar,0.2
39,0,intoxicated,False
39,0,age,15
39,0,in_a_fight,False
39,0,prob_drink,0.4
39,0,is_leader,False
39,0,gender,female
0,0,max_pints,6.644882774664479
0,0,intoxication_drinkthreshold,13.289765549328958
0,0,money,39.32158188343
0,0,coming_back_time,27
0,0,id,looking_for_friends
1,0,max_pints,6.475484595895106
1,0,intoxication_drinkthreshold,12.950969191790213
1,0,money,37.47954469542154
1,0,coming_back_time,10
1,0,id,looking_for_friends
2,0,max_pints,2.717498597306093
2,0,intoxication_drinkthreshold,5.434997194612186
2,0,money,22.73110731717943
2,0,coming_back_time,33
2,0,id,looking_for_friends
3,0,max_pints,2.2564258487821203
3,0,intoxication_drinkthreshold,4.5128516975642405
3,0,money,52.476680852192814
3,0,coming_back_time,28
3,0,id,looking_for_friends
4,0,max_pints,5.090543338287225
4,0,intoxication_drinkthreshold,10.18108667657445
4,0,money,21.102567107902452
4,0,coming_back_time,18
4,0,id,looking_for_friends
5,0,max_pints,5.491753068792704
5,0,intoxication_drinkthreshold,10.983506137585408
5,0,money,46.57314134234916
5,0,coming_back_time,19
5,0,id,looking_for_friends
6,0,max_pints,6.741351673826686
6,0,intoxication_drinkthreshold,13.482703347653372
6,0,money,39.34435673332172
6,0,coming_back_time,21
6,0,id,looking_for_friends
7,0,max_pints,5.5964085174684
7,0,intoxication_drinkthreshold,11.1928170349368
7,0,money,19.07325653919388
7,0,coming_back_time,28
7,0,id,looking_for_friends
8,0,max_pints,2.700602677576576
