agent_id,t_step,key,value
env,0,SEED,NoneMalasana_SA_1_trial_0
env,0,pubs,"{'The awesome pub #0': {'entry': 0, 'occupancy': 0, 'price': 6, 'type': 'pub', 'name': 'The awesome pub #0', 'closing_time': 22, 'open': False, 'capacity': 87.85618274751587, 'opening_time': 1}, 'The awesome pub #1': {'entry': 0, 'occupancy': 0, 'price': 5, 'type': 'pub', 'name': 'The awesome pub #1', 'closing_time': 23, 'open': False, 'capacity': 46.00087424586264, 'opening_time': 1}, 'The awesome disco #0': {'entry': 20, 'occupancy': 0, 'price': 7, 'type': 'disco', 'name': 'The awesome disco #0', 'closing_time': 36, 'open': False, 'capacity': 1486.3761796705644, 'opening_time': 10}, 'The awesome pub #2': {'entry': 0, 'occupancy': 0, 'price': 6, 'type': 'pub', 'name': 'The awesome pub #2', 'closing_time': 20, 'open': False, 'capacity': 113.03848026855661, 'opening_time': 1}, 'The awesome pub #4': {'entry': 0, 'occupancy': 0, 'price': 8, 'type': 'pub', 'name': 'The awesome pub #4', 'closing_time': 24, 'open': False, 'capacity': 101.49732179564023, 'opening_time': 1}, 'The awesome street #1': {'entry': 0, 'occupancy': 0, 'price': 4, 'type': 'street', 'name': 'The awesome street #1', 'closing_time': 39, 'open': False, 'capacity': 10000, 'opening_time': 1}, 'The awesome disco #1': {'entry': 15, 'occupancy': 0, 'price': 10, 'type': 'disco', 'name': 'The awesome disco #1', 'closing_time': 35, 'open': False, 'capacity': 1557.954422474194, 'opening_time': 10}, 'The awesome street #0': {'entry': 0, 'occupancy': 0, 'price': 5, 'type': 'street', 'name': 'The awesome street #0', 'closing_time': 39, 'open': False, 'capacity': 10000, 'opening_time': 1}, 'The awesome pub #3': {'entry': 0, 'occupancy': 0, 'price': 7, 'type': 'pub', 'name': 'The awesome pub #3', 'closing_time': 21, 'open': False, 'capacity': 116.76438611796186, 'opening_time': 1}}"
Police,0,id,patrol
0,0,in_a_group,False
0,0,age,25
0,0,in_a_fight,False
0,0,group_size,0
0,0,intoxicated,False
0,0,prob_fight,0
0,0,num_of_fights,0
0,0,prob_drink,0.4
0,0,num_of_changes,0
0,0,is_leader,False
0,0,going_out_time,10
0,0,gender,male
0,0,drunk,False
0,0,pub,
0,0,prob_change_bar,0.32229382002844986
0,0,pints,0
1,0,in_a_group,False
1,0,age,15
1,0,in_a_fight,False
1,0,group_size,0
1,0,intoxicated,False
1,0,prob_fight,0
1,0,num_of_fights,0
1,0,prob_drink,0.4
1,0,num_of_changes,0
1,0,is_leader,False
1,0,going_out_time,10
1,0,gender,female
1,0,drunk,False
1,0,pub,
1,0,prob_change_bar,0.32229382002844986
1,0,pints,0
2,0,in_a_group,False
2,0,age,20
2,0,in_a_fight,False
2,0,group_size,0
2,0,intoxicated,False
2,0,prob_fight,0
2,0,num_of_fights,0
2,0,prob_drink,0.4
2,0,num_of_changes,0
2,0,is_leader,False
2,0,going_out_time,10
2,0,gender,female
2,0,drunk,False
2,0,pub,
2,0,prob_change_bar,0.32229382002844986
2,0,pints,0
3,0,in_a_group,False
3,0,age,20
3,0,in_a_fight,False
3,0,group_size,0
3,0,intoxicated,False
3,0,prob_fight,0
3,0,num_of_fights,0
3,0,prob_drink,0.4
3,0,num_of_changes,0
3,0,is_leader,False
3,0,going_out_time,10
3,0,gender,female
3,0,drunk,False
3,0,pub,
3,0,prob_change_bar,0.32229382002844986
3,0,pints,0
4,0,in_a_group,False
4,0,age,20
4,0,in_a_fight,False
4,0,group_size,0
4,0,intoxicated,False
4,0,prob_fight,0
4,0,num_of_fights,0
4,0,prob_drink,0.5
4,0,num_of_changes,0
4,0,is_leader,False
4,0,going_out_time,10
4,0,gender,male
4,0,drunk,False
4,0,pub,
4,0,prob_change_bar,0.32229382002844986
4,0,pints,0
5,0,in_a_group,False
5,0,age,25
5,0,in_a_fight,False
5,0,group_size,0
5,0,intoxicated,False
5,0,prob_fight,0
5,0,num_of_fights,0
5,0,prob_drink,0.4
5,0,num_of_changes,0
5,0,is_leader,False
5,0,going_out_time,10
5,0,gender,female
5,0,drunk,False
5,0,pub,
5,0,prob_change_bar,0.32229382002844986
5,0,pints,0
6,0,in_a_group,False
6,0,age,25
6,0,in_a_fight,False
6,0,group_size,0
6,0,intoxicated,False
6,0,prob_fight,0
6,0,num_of_fights,0
6,0,prob_drink,0.4
6,0,num_of_changes,0
6,0,is_leader,False
6,0,going_out_time,10
6,0,gender,male
6,0,drunk,False
6,0,pub,
6,0,prob_change_bar,0.32229382002844986
6,0,pints,0
7,0,in_a_group,False
7,0,age,20
7,0,in_a_fight,False
7,0,group_size,0
7,0,intoxicated,False
7,0,prob_fight,0
7,0,num_of_fights,0
7,0,prob_drink,0.5
7,0,num_of_changes,0
7,0,is_leader,False
7,0,going_out_time,10
7,0,gender,male
7,0,drunk,False
7,0,pub,
7,0,prob_change_bar,0.32229382002844986
7,0,pints,0
8,0,in_a_group,False
8,0,age,25
8,0,in_a_fight,False
8,0,group_size,0
8,0,intoxicated,False
8,0,prob_fight,0
8,0,num_of_fights,0
8,0,prob_drink,0.4
8,0,num_of_changes,0
8,0,is_leader,False
8,0,going_out_time,10
8,0,gender,male
8,0,drunk,False
8,0,pub,
8,0,prob_change_bar,0.32229382002844986
8,0,pints,0
9,0,in_a_group,False
9,0,age,15
9,0,in_a_fight,False
9,0,group_size,0
9,0,intoxicated,False
9,0,prob_fight,0
9,0,num_of_fights,0
9,0,prob_drink,0.4
9,0,num_of_changes,0
9,0,is_leader,False
9,0,going_out_time,10
9,0,gender,female
9,0,drunk,False
9,0,pub,
9,0,prob_change_bar,0.32229382002844986
9,0,pints,0
10,0,in_a_group,False
10,0,age,20
10,0,in_a_fight,False
10,0,group_size,0
10,0,intoxicated,False
10,0,prob_fight,0
10,0,num_of_fights,0
10,0,prob_drink,0.4
10,0,num_of_changes,0
10,0,is_leader,False
10,0,going_out_time,10
10,0,gender,female
10,0,drunk,False
10,0,pub,
10,0,prob_change_bar,0.32229382002844986
10,0,pints,0
11,0,in_a_group,False
11,0,age,25
11,0,in_a_fight,False
11,0,group_size,0
11,0,intoxicated,False
11,0,prob_fight,0
11,0,num_of_fights,0
11,0,prob_drink,0.4
11,0,num_of_changes,0
11,0,is_leader,False
11,0,going_out_time,10
11,0,gender,male
11,0,drunk,False
11,0,pub,
11,0,prob_change_bar,0.32229382002844986
11,0,pints,0
12,0,in_a_group,False
12,0,age,15
12,0,in_a_fight,False
12,0,group_size,0
12,0,intoxicated,False
12,0,prob_fight,0
12,0,num_of_fights,0
12,0,prob_drink,0.4
12,0,num_of_changes,0
12,0,is_leader,False
12,0,going_out_time,10
12,0,gender,female
12,0,drunk,False
12,0,pub,
12,0,prob_change_bar,0.32229382002844986
12,0,pints,0
13,0,in_a_group,False
13,0,age,25
13,0,in_a_fight,False
13,0,group_size,0
13,0,intoxicated,False
13,0,prob_fight,0
13,0,num_of_fights,0
13,0,prob_drink,0.4
13,0,num_of_changes,0
13,0,is_leader,False
13,0,going_out_time,10
13,0,gender,female
13,0,drunk,False
13,0,pub,
13,0,prob_change_bar,0.32229382002844986
13,0,pints,0
14,0,in_a_group,False
14,0,age,25
14,0,in_a_fight,False
14,0,group_size,0
14,0,intoxicated,False
14,0,prob_fight,0
14,0,num_of_fights,0
14,0,prob_drink,0.4
14,0,num_of_changes,0
14,0,is_leader,False
14,0,going_out_time,10
14,0,gender,female
14,0,drunk,False
14,0,pub,
14,0,prob_change_bar,0.32229382002844986
14,0,pints,0
15,0,in_a_group,False
15,0,age,15
15,0,in_a_fight,False
15,0,group_size,0
15,0,intoxicated,False
15,0,prob_fight,0
15,0,num_of_fights,0
15,0,prob_drink,0.5
15,0,num_of_changes,0
15,0,is_leader,False
15,0,going_out_time,10
15,0,gender,male
15,0,drunk,False
15,0,pub,
15,0,prob_change_bar,0.32229382002844986
15,0,pints,0
16,0,in_a_group,False
16,0,age,20
16,0,in_a_fight,False
16,0,group_size,0
16,0,intoxicated,False
16,0,prob_fight,0
16,0,num_of_fights,0
16,0,prob_drink,0.4
16,0,num_of_changes,0
16,0,is_leader,False
16,0,going_out_time,10
16,0,gender,female
16,0,drunk,False
16,0,pub,
